Date,Question,Question Body,Reply
"Aug 13, 2021","Ransomware - In the fight against ransomware, Microsoft must do more","


Not a day goes by that I don’t hear about some business or consultant affected by ransomware. Often, the incident starts with a phishing attack or from a vulnerability introduced by delayed patching. Or it could be a consultant tool that should have been coded better. Regardless of how it began, if you attempt to recover from a backup (assuming you have a viable one on hand) or pay the ransom and attempt to unencrypt your data, recovery will take time.

That’s time companies often don’t have.

Last week, the US government set up the Stopransomware website to help businesses, schools, and other organizations deal with ransomware attacks. Included in the guidance are recommendations regarding backing up:

“It is critical to maintain offline, encrypted backups of data and to regularly test your backups. Backup procedures should be conducted on a regular basis. It is important that backups be maintained offline, as many ransomware variants attempt to find and delete any accessible backups. Maintaining offline, current backups is most critical because there is no need to pay a ransom for data that is readily accessible to your organization.

“Maintain regularly updated ‘gold images’ of critical systems in the event they need to be rebuilt. This entails maintaining image ‘templates’ that include a preconfigured operating system (OS) and associated software applications that can be quickly deployed to rebuild a system, such as a virtual machine or server.

“Retain backup hardware to rebuild systems in the event rebuilding the primary system is not preferred. Hardware that is newer or older than the primary system can present installation or compatibility hurdles when rebuilding from images.

“In addition to system images, applicable source code or executables should be available (stored with backups, escrowed, license agreement to obtain, etc.). It is more efficient to rebuild from system images, but some images will not install on different hardware or platforms correctly; having separate access to needed software will help in these cases.”

In general, the issue of backups is where I feel Microsoft is dropping the ball when it comes to encouraging best practices. To be fair, it does often have to tap dance carefully around the ecosystem of third-party options provided by a number of vendors.

Especially for small businesses and individual users, there’s a divide between the needs of large enterprises versus smaller firms. Large businesses can use such tools as Autopilot to quickly roll out images of new machines for deployment. If, say, a series of workstations is damaged by ransomware, various tools such as AutoPilot can be used to redeploy them. (Windows 11 fully supports AutoPilot and even provides options to join Azure AD in an easy manner.)

For small businesses, Microsoft’s idea of ransomware includes Controlled folder access. Controlled folder access ensures that the following folders are protected from ransomware:

c:\Users\<username>\Documents
c:\Users\Public\Documents
c:\Users\<username>\Pictures
c:\Users\Public\Pictures
c:\Users\Public\Videos
c:\Users\<username>\Videos
c:\Users\<username>\Music
c:\Users\Public\Music
c:\Users\<username>\Favorites

But there’s a catch. This only works when Windows Defender is your main antivirus. If you use any other third-party vendor for antivirus protection, you won’t be able to use this feature.

The next thing Microsoft offers up for ransomware data recovery is to offload files to OneDrive. Unless you have a premium OneDrive account, you’ll be limited as to how much room you have to sync files.

The fly in the ointment
You can see the flaw in these offerings: They don’t urge users to make a gold image of their critical systems. To a home user, or a small business, every desktop is a critical system. Yet Microsoft over the years has moved away from stressing backups to push syncing with cloud services. Show me a small business computer and I guarantee I’ll find some software installed for which you can no longer find the product keys, the software installation file, the installation CD, or lately, a key download from Microsoft’s download servers that’s been removed because it was code-signed with an SHA-1 signature.

Having an exact image of what I have on my computer right now is a key way to ensure I’m protected from ransomware. Yet, Microsoft is moving away from tools to provide this with Windows 11.

Don’t get me wrong. I see cloud storage as a secure way to have yet another set of key files. But if I’ve been hit with ransomware and I need to recover files, it’s going to take hours — if not days — to pull it down from the cloud. Even if I do pay the ransomware and get the key to unencrypt my data, it will still take hours, if not weeks, to undo the damage.

Most small businesses I know don’t run from the cloud or have weeks to recover from attacks. They typically have one or two key servers that provide key needs that can’t be replicated in cloud offerings at this time. There will probably be a time when all of my small business software offerings will be in the cloud and I no longer need a local server, but today is not that day. Even larger businesses are still very much dependent on our active directory domain infrastructure.

How to make a ‘gold image’
In Windows 10, to prepare a gold image you have to use a deprecated backup tool left over from Windows 7 — the System Image Backup tool. To enable the tool, go to Settings, then click on Update & Security, then click on Backup. Under the ""Looking for an older backup?"" section, click the Go to Backup and Restore (Windows 7) option.

What are your options in Windows 11? Under Accounts>Windows backup, you’re prompted to set up OneDrive folder syncing, to remember my apps across my devices, and to remember my preferences across all of my devices. But many users have one – and only one – Windows computer; there is no other device to recover to unless you purchase another PC. Your other option is to save files to another drive. Once again, you have to rely on deprecated software(hiding in an old control panel setting) that Microsoft no longer supports to have an image of your computer as recommended as by the US government ransomware guidance.

Once upon a time, Microsoft specifically designed software for small businesses. In its first iteration of software for SMBs, the company included a wizard to set up backups because many firms forgot to do so. That setup included a notification email showing whether a backup was successful or failed. In a later project geared toward home users, Microsoft built a wizard that not only backed up everything, but easily set up workstation backups for each computer joined on the peer-to-peer network.

Now, the built-in options are either backup to the cloud or make copies of files. Like Windows 10, options are limited. Microsoft says Windows 11 will be the most secure platform ever. But we need to take a step back and ensure that Windows 11 can be easily recovered. We know attackers will find new ways to launch attacks. So, ensuring we can recover means we can deal with anything.

Microsoft can do better than this. Recovery from ransomware should be Job 1 right now. In the meantime, join us at Askwoody.com as we discuss the various ways to backup our machines. It’s too important to wait for Microsoft to act, so make sure you plan ahead and know your options.

Click to expand...










In the fight against ransomware, Microsoft must do more


The rash of ransomware attacks that have plagued companies in recent months highlights the need for Microsoft to do more to help users avoid being hit — and recover quickly if they are.




www.computerworld.com



","

Yes. To the ransomware algorithm it's nothing more than a file or folder, it won't care about encryption. It just sees a file, folder or block of digits that can be moved, renamed etc... You can encrypt an encrypted folder 900 times over manually if you wish. It is like adding a lock, on top off a lock while locking those locks over and over and over until you get tired of collecting the individual keys."
"Aug 13, 2021","Ransomware - In the fight against ransomware, Microsoft must do more","


Not a day goes by that I don’t hear about some business or consultant affected by ransomware. Often, the incident starts with a phishing attack or from a vulnerability introduced by delayed patching. Or it could be a consultant tool that should have been coded better. Regardless of how it began, if you attempt to recover from a backup (assuming you have a viable one on hand) or pay the ransom and attempt to unencrypt your data, recovery will take time.

That’s time companies often don’t have.

Last week, the US government set up the Stopransomware website to help businesses, schools, and other organizations deal with ransomware attacks. Included in the guidance are recommendations regarding backing up:

“It is critical to maintain offline, encrypted backups of data and to regularly test your backups. Backup procedures should be conducted on a regular basis. It is important that backups be maintained offline, as many ransomware variants attempt to find and delete any accessible backups. Maintaining offline, current backups is most critical because there is no need to pay a ransom for data that is readily accessible to your organization.

“Maintain regularly updated ‘gold images’ of critical systems in the event they need to be rebuilt. This entails maintaining image ‘templates’ that include a preconfigured operating system (OS) and associated software applications that can be quickly deployed to rebuild a system, such as a virtual machine or server.

“Retain backup hardware to rebuild systems in the event rebuilding the primary system is not preferred. Hardware that is newer or older than the primary system can present installation or compatibility hurdles when rebuilding from images.

“In addition to system images, applicable source code or executables should be available (stored with backups, escrowed, license agreement to obtain, etc.). It is more efficient to rebuild from system images, but some images will not install on different hardware or platforms correctly; having separate access to needed software will help in these cases.”

In general, the issue of backups is where I feel Microsoft is dropping the ball when it comes to encouraging best practices. To be fair, it does often have to tap dance carefully around the ecosystem of third-party options provided by a number of vendors.

Especially for small businesses and individual users, there’s a divide between the needs of large enterprises versus smaller firms. Large businesses can use such tools as Autopilot to quickly roll out images of new machines for deployment. If, say, a series of workstations is damaged by ransomware, various tools such as AutoPilot can be used to redeploy them. (Windows 11 fully supports AutoPilot and even provides options to join Azure AD in an easy manner.)

For small businesses, Microsoft’s idea of ransomware includes Controlled folder access. Controlled folder access ensures that the following folders are protected from ransomware:

c:\Users\<username>\Documents
c:\Users\Public\Documents
c:\Users\<username>\Pictures
c:\Users\Public\Pictures
c:\Users\Public\Videos
c:\Users\<username>\Videos
c:\Users\<username>\Music
c:\Users\Public\Music
c:\Users\<username>\Favorites

But there’s a catch. This only works when Windows Defender is your main antivirus. If you use any other third-party vendor for antivirus protection, you won’t be able to use this feature.

The next thing Microsoft offers up for ransomware data recovery is to offload files to OneDrive. Unless you have a premium OneDrive account, you’ll be limited as to how much room you have to sync files.

The fly in the ointment
You can see the flaw in these offerings: They don’t urge users to make a gold image of their critical systems. To a home user, or a small business, every desktop is a critical system. Yet Microsoft over the years has moved away from stressing backups to push syncing with cloud services. Show me a small business computer and I guarantee I’ll find some software installed for which you can no longer find the product keys, the software installation file, the installation CD, or lately, a key download from Microsoft’s download servers that’s been removed because it was code-signed with an SHA-1 signature.

Having an exact image of what I have on my computer right now is a key way to ensure I’m protected from ransomware. Yet, Microsoft is moving away from tools to provide this with Windows 11.

Don’t get me wrong. I see cloud storage as a secure way to have yet another set of key files. But if I’ve been hit with ransomware and I need to recover files, it’s going to take hours — if not days — to pull it down from the cloud. Even if I do pay the ransomware and get the key to unencrypt my data, it will still take hours, if not weeks, to undo the damage.

Most small businesses I know don’t run from the cloud or have weeks to recover from attacks. They typically have one or two key servers that provide key needs that can’t be replicated in cloud offerings at this time. There will probably be a time when all of my small business software offerings will be in the cloud and I no longer need a local server, but today is not that day. Even larger businesses are still very much dependent on our active directory domain infrastructure.

How to make a ‘gold image’
In Windows 10, to prepare a gold image you have to use a deprecated backup tool left over from Windows 7 — the System Image Backup tool. To enable the tool, go to Settings, then click on Update & Security, then click on Backup. Under the ""Looking for an older backup?"" section, click the Go to Backup and Restore (Windows 7) option.

What are your options in Windows 11? Under Accounts>Windows backup, you’re prompted to set up OneDrive folder syncing, to remember my apps across my devices, and to remember my preferences across all of my devices. But many users have one – and only one – Windows computer; there is no other device to recover to unless you purchase another PC. Your other option is to save files to another drive. Once again, you have to rely on deprecated software(hiding in an old control panel setting) that Microsoft no longer supports to have an image of your computer as recommended as by the US government ransomware guidance.

Once upon a time, Microsoft specifically designed software for small businesses. In its first iteration of software for SMBs, the company included a wizard to set up backups because many firms forgot to do so. That setup included a notification email showing whether a backup was successful or failed. In a later project geared toward home users, Microsoft built a wizard that not only backed up everything, but easily set up workstation backups for each computer joined on the peer-to-peer network.

Now, the built-in options are either backup to the cloud or make copies of files. Like Windows 10, options are limited. Microsoft says Windows 11 will be the most secure platform ever. But we need to take a step back and ensure that Windows 11 can be easily recovered. We know attackers will find new ways to launch attacks. So, ensuring we can recover means we can deal with anything.

Microsoft can do better than this. Recovery from ransomware should be Job 1 right now. In the meantime, join us at Askwoody.com as we discuss the various ways to backup our machines. It’s too important to wait for Microsoft to act, so make sure you plan ahead and know your options.

Click to expand...










In the fight against ransomware, Microsoft must do more


The rash of ransomware attacks that have plagued companies in recent months highlights the need for Microsoft to do more to help users avoid being hit — and recover quickly if they are.




www.computerworld.com



","

Yes, can do double and/or multiple encryption."
"Oct 3, 2021","User Feedback - Free, Open Source SRP",Great performance and very light on system impact,"I have been messing around a bit with this Program and it seems pretty easy to use. I don't think it is still being developed but I'm not sure. I would like to see someone test it on a malware Pack. Maybe just start out with the policy listed here. 









Simple Software-restriction Policy


Download Simple Software-restriction Policy for free. Control which folders programs can be run from. A software policy makes a powerful addition to Microsoft Windows' malware protection. In particular, it is more effective against ransomware than traditional approaches to security.




sourceforge.net





The User Manual in the GUI doesn't work but this link does.





Software Policy :: Software Policy user manual







softwarepolicy.sourceforge.net





To enforce the policy, just delete the semicolon.
I would suggest making a copy of the config ( ini ) file in case you want to go back to default.

If you click the Unlock button, you get 30 minutes to install your software. The Config file is pretty easy to follow.

Shadowra? wink wink



;
FileExtensions=A3X,BAT,CHM,CMD,COM,CPL,CRT,EXE,HLP,HTA,INF,INS,ISP,MSC,MSI,MSP,MST,OCX,PIF,REG,SCR,SHS,JS,JSE,VB,WSC,APPLICATION,XPI"
"Oct 3, 2021","User Feedback - Free, Open Source SRP",Great performance and very light on system impact,Wow!!! Now I feel like a total idiot. 68 views and not one reply. Poor me.
"Oct 3, 2021","User Feedback - Free, Open Source SRP",Great performance and very light on system impact,"

This piece of software has not been updated since 2018. And we have access to an app like Simple Windows Hardening that uses SRP so...."
"Oct 3, 2021","User Feedback - Free, Open Source SRP",Great performance and very light on system impact,"

Ditto"
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"Windows 10, 8 GB DDR4 RAM, Intel Pentium Core i5 processor"
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"I think K7 finally deserves a sub-section on this forum. 

Very recently I had the chance to test it. I just can't believe how light this AV is! On idle, RAM usage is <45MB and I feel no effect of system performance being dragged down, in fact it is faster!


In Performance Test at AV-Comparatives, the impact score it received was 0.8! and was the lightest antivirus tested, much lighter than ESET. 
In Real world Protection Test at AV-Comparatives, it scored a perfect 100% with 5 false positives. 
In Malware Protection Test at AV-Comparatives, it scored a 99.99% with 1 compromised 
A cause of concern is the number of false positives where it detected 47 clean files in False Alarm Test at AV-Comparatives, I could live with it. 
At AV-Test it scored 5.5, 6, 5.5 for Protection, Performance and Usability 
I believe this antivirus has come a long way, and probably work on it's flaws to be a top notch program."
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"

This is very true. K7 is the lightest AV I ever used. Even faster that ESET and unlike products like Mcafee and Emsisoft who scans on execution only to make things faster. K7 is insanely snappy."
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"I totally agree with you @jackuars, it is an extremely light AV, I have been testing it in Virtualbox. It also has good detection.
I don't know why this AV is not as important as it should be."
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"Agree, super light AV, decent signatures (at least for .exe, not so for scriptors and office files).
BB is also very reactive, seems to not rely on the cloud like many other products (works offline, too).
Lacking in terms of Ransomware Protection though (it does have DataLocker though, which prevents file encryption for covered folders - by default documents, pictures - by 98%, during my testing in the HUB, in very rare cases RW bypassed folder protection).
And sometimes HIPS does not recognize new AutoRuns (for example by scriptors), it did sometimes remove them after 20-30 minutes, not that stable yet.
But in most cases, you should be safe, even more as usually malware does not tend to pop up in bunches on the local machine like in the HUB tests, but rather takes the way via the browser, where K7 Web protection shines (at least for malware links).

EDIT: I really dislike there seems to be no option to ask for outbound by trusted M$ processes, even in highest settings (apart from block everything), they're whitelisted on outbound attempt.
Better create your own list for (later hollowed) Windows .exe you don't want to see call outbound.
All other services are ask first as intended (if you change firewall behaviour to do so, by default it doesn't).



Spoiler: K7 Tickets





All tickets created so far. I marked all tickets with RW bypass in the subject, could be even more.





Spoiler: Applied custom settings



eMail:
Enable Worm Blocking, Scan outgoing eMails
Scanner:
also Scan Memory, Tracking Cookies, Unwanted Registry Entries, Unwanted Files
System Monitor:
Custom Level of Protection (actually all boxes are activated by default or because of ""High"" setting used before)
Always Prompt if a new Software is installed when changes are found
Do not automatically allow signed files / recognized by the System Monitor
Firewall:
Display critical alerts
Ask for outbound connections of non-whitelisted apps
Intrusion Rules: Activate also SMB Exploit Detection 1, HTTP Server Exploit Detection 1 and FTP Server Exploit Detection 1

Data Locker (custom setting not applied in previous tests):
Do not use SmartAnalysis to discover Trusted Applications
Trusted by Data Locker before setting turned off:
C:\Windows\system32\BackgroundTaskHost.exe
C:\Windows\system32\BackgroundTaskHost.exe
C:\Windows\system32\RuntimeBroker.exe
C:\Windows\system32\PickerHost.exe (=Snipping Tool to create screenshots)
C:\Windows\explorer.exe
C:\ProgramFiles\SoftMaker Office 2018\TextMaker.exe
C:\ProgramFiles\SoftMaker Office 2018\PlanMaker.exe
C:\ProgramFiles\SoftMaker Office 2018\Presentations.exe

Data Locker by default protects Pictures and Documents against writing performances by processes not whitelisted as above.


"
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"Thanks for the explanation Dr.Reisende. I haven't seen K7 web protection in action. Does it not work on Vivaldi? Couldn't find an extension for the web filter too for it. I tried opening some phishing links, an even though it doesn't get loaded, I don't see any banners from K7 (showing webpage blocked) unlike ESET does. 

What am i doing wrong?"
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"

Not about Chromium based Browsers (i use Brave), but definitely works in IE.
Does not need a extension (even it tries installing in Brave, but does not activate as no current version is found in the Chrome Web Store).
Check on VM / in SD with URLHaus links maybe?
I haven‘t K7 installed on my laptop anymore, but at the PC which is located in my mums home.
Will take some days till I be there again.

I also have the feeling K7 is less decent against phishing links, tried some last time, none blocked, however I cannot tell whether all were legit, Phishtank has also FP."
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"

Web protection is ok against MAL URLs.
But lacks a lot in phishing but certainly better than 
Dr WEB.
I also have feeling that BB and signatures against non P.E, scripts, macros is not good .
Firewall is not as adv n automated ,in fact poor as compared to Symantec n Kaspersky."
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"


Found that the extension was disabled by default, but I've enabled it, however it doesn't register itself in toolbar."
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,does it have a free version?
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"

No, but you can buy licenses very cheaply from Amazon India. I paid about $4 for a one year license for K7 AV Premium."
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"4 bucks is friggin inexpensive. i see they have a demand scanner i can play with  it says:

K7 Disinfector Tool
Generically detects and cleans a subset
of prevalent file infector malware that
infect files on the computer."
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"

How? Isn't the site in Hindi language?"
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"

It's in English. You just need to add a fake Indian shipping address, which won't ever be used it you buy digital licenses. You can log in to Amazon India with your usual Amazon account."
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"

And here we are, 2 months later, and still no sub-forum for K7 Computing... Or for AhnLab... Or for VirusBlokAda... or for eScan... All of them being large companies that have stood the test of time and constantly update their products.

How does one go about to ask the MalwareTips owner to add sub-forums?"
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"

Ask @Jack for that, maybe he can add one."
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"Ahnlab aint that well known. They are mainly known for their anti cheating software.

It also looks like in their global website, only EP is listed (V3).

VBA is even less known to normal users. Its a decent solution for the advanced user. The site itself from last I checked was far from modern, so changes of a normal user coming across are way less than good old fortinet/fortiguard

As for eScan, well, I have my reservations.

All in all, apart from K7 i dont think the others need a subsection at this stage"
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"

Off topic. Is VBA still alive ?"
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"

yes.
Its signatures are also used in Virus Total"
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"As this looked an interesting thread I gave K7 a try, despite deleting all reg entries from Norton & files including hidden K7 still picked up a remnant & refused to install & I couldn't find the offending entry, but support gave me a fix - As i'm fanatical about the desktop the unrenamable fixed shortcut that irked me took a bit of removing - But I really like the program - I also like the interface too, very impressive! Inclined to stick with it"
"Jun 18, 2022",User Feedback - K7 Total security,Insanely light antivirus,"

they currently have their home solutions on sale, however note that the Antivirus version has limited internet protection (web protection is not available)."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","Intel i3 processor
Tower PC
10GB RAM
240GB SSD"
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","My personal experience with Bitdefender Total Security 2022.
I really gave it a chance but......"
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","


You knocked the idea out of my head. I wanted to test Bitdefender Free but I've given up"
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","I have 2 years license for BIS and I didn't even used half of it. Whenever I configure BIS antivirus sector, it cancels my configuration without my approval. (specifically it turns off scan for archive and script.) I don't know whether it's just UI Bug and those scans are actually working fine, but it's quite old problem and bitdefender doesn't fix it."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.",The ram usage ön my system was 400-500 MB. Interesting. However I didn't feel any system impact because of my rig.
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","Bitdefender will probably never be a lightweight package. But then again, I'm surprised that the developers at Bitdefneder won't fix this problem. After all, this is a global problem and not an individual one"
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","Hello 

Bitdefender I also had difficulties.
Indeed, I use a vpn during my surfing, which allows me to have a little anonymity but also to see geoblocked contents.
I use a 1Gbps fiber connection.

After installing Bitdefender, my speed drops sharply to... 40mbps... (measured on Speedtest)
Tested with many vpn, same problem.
I test with Bitdefender VPN, 250mbps.....

I uninstall Bitdefender, I find my 1gbps...
That's why I don't use it."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

They force you to use the BD VPN but when you want to install it from the main program, it keeps loading forever.
For me the BD time is over and done."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","My main complain is that it doesn't have Ask option for detected malware. So if you encounter FP, you can get in trouble."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

BD VPN is based on hotspot shield vpn , I remember that company install PUP in its users systems...."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

Know exactly what you mean"
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

I have it on 2 devices and I don't have that problem that the services don't start. Your pc could be the problem. Why do they say that it is bugged if it is one of the best av on the market and if not the best. The technologies used by BD are not found in any other av engine, an example of this is the BitDefenderTheta ai. Greetings.
The only bug I've had is a problem with web scan, especially encrypted scan, which has problems with twitch certificates. Solution disable that feature. Y another thing Bitdefender doesn't need to be configured like other av's because it works entirely with artificial intelligence, install it and forget it. 
I think the only thing that bothers me is the mandatory installation of the vpn, since if you uninstall it, it will install itself and it does not allow you to not install it in its installer. I feel that this happens because the banking protection works mixed with the vpn."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

It’s not my pc, since this service issue happend on all 3 of my computers here at exactly the same time. Like @omidomi said , he has the same issue and support knows about this for more than 3 years and they don’t fix it. Just ask to reinstall. So be happy it has not happens to you yet. For me absolutely not one of the best AV."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

format and see if the same problem continues, it has never happened to me at least, and bitdefender is considered one of the best engines on the market. That's why it's heavy, although I don't know if it's that heavy, since in the last analysis of av-comparative, it was even lighter than Kaspersky. Greetings."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

Format 3 good working computers ? For Bugdefender ? Not gonna happen. Im using Norton360 Premium on 5 devices without any issues. Never Bitdefender again in this house."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

Hotspot Shield comes with my Dashlane subscription, and the installer does not come bundled with any extra programmes. Maybe because it is a premium license?"
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

I have been using be for a bit, but when I tried out kaspersky again I could feel that Bd is very heavy. The browsing speed is much faster with kaspersky and same with the overall system responsiveness"
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

Kaspersky's engine is one of the best and it is not heavy. The same can be said about Eset's. I believe BD should work on optimising their engine. Many products that were using BD's engine changed to Avira."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

But it’s Russian so I’m never in my life gonna use this."
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

kaspersky is overrated, and outperformed in many tests by antiviruses like Avast, so I don't know if it's that good. The antivirus that changed to Avira is because it is ""lighter"" but not because it is better. Bullguard changed to Avira because it was acquired by Norton. And f-secure switched to Avira to lighten it up a bit. Greetings. What happens is that those who use only the bitdefender engine do not use their technologies like photon, that's why they become heavy. The strange thing is that even though bitdefenfer is ""heavy"" gets very good results in av-performance. Greetings again"
"Jun 13, 2022",User Feedback - Bitdefender Total Security 2022,"It is light on the system. Not as light as GDATA /F-Secure /Norton
Hardly feel any system impact.
RAM about 250-400MB
Installing and launching programs have a small delay.
For me the impact is ok.","

I do not want to discuss this topic, but we're living in a crazy world. American software is no better than Russian. Personally I would use Russian software over US ones."
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"Virtual Machine :

VMware Workstation Pro
AMD Ryzen 5 2600X
8Go of dedicated ram on the 32GB of the host machine
SSD dedicated to virtual machines (Crucial MX500 SSD)"
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"Hello 

A little feedback on Windows Defender after 1 week of testing on a dedicated virtual machine 

Interface UI :



Spoiler











Malware Detection :



Spoiler











Detection Name (it's a Trojan) :



Spoiler










"
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,I assume you tested with default settings.
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"


Yes  I just enabled PUA detection for testing purposes.
It blocked them all (they were FakeAV)"
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"

Your test shows that default MD affords good protection and implies that advanced settings are quite powerful when used without other resident security. All of which has been well known to members for some time. "
"May 27, 2022",User Feedback - Microsoft Defender (Windows 11),The software is very light. The analysis can slow down low-powered machines.,"I pushed further, I had 2 0-day Trojans 

The 2 malwares are Trojans that pretend to be a video game. Once launched, a Powershell command is executed to steal the ID and Token of an account in the Discord application (TokenGrab).

At the time of writing, before the test, only Wisevector and Kaspersky blocked the attack.

Here is Microsoft Defender on the 2 

1. 



Spoiler











2. The file has been deleted contrary to what Microsoft Defender says



Spoiler











So yes, Microsoft Defender can protect you efficiently, and it's free "
